variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"p[13,32]",0,0,0,0,0,0,NA,NA,NA
"p[14,32]",0,0,0,0,0,0,NA,NA,NA
"p[15,32]",0,0,0,0,0,0,NA,NA,NA
"p[16,32]",0.00899906135966475,0.0054442150000000005,0.010868173940933033,0.006137978826,2.9248255000000013e-4,0.027572939999999966,1.027823080778515,106.4797062117849,1634.5134087453364
"p[17,32]",0.0127042629290175,0.008413185,0.013368014001137917,0.008663076429000001,6.115298e-4,0.0362013,1.0437795698241719,61.07654806602161,1971.0335548231672
"p[18,32]",0.00605524084001075,0.0035058800000000003,0.007468523597947872,0.004008883683,1.6816345000000003e-4,0.018959569999999995,1.030428507510053,96.02543957950013,1758.832219849295
"p[19,32]",0.0089179635589,0.004889930000000001,0.01000710177489068,0.005490794274000001,3.6030695e-4,0.027183064999999958,1.020698376315671,225.43769401005542,1925.8618165131293
"p[20,32]",0,0,0,0,0,0,NA,NA,NA
"p[21,32]",0,0,0,0,0,0,NA,NA,NA
"p[22,32]",0,0,0,0,0,0,NA,NA,NA
"p[23,32]",0.008436789905346749,0.0051746150000000005,0.009761477242240824,0.006210353427600001,2.5567470000000003e-4,0.025241469999999978,1.0437686001121267,59.917845689897035,1623.253833420636
"p[24,32]",0.0095773543558575,0.006289744999999999,0.010561143658853394,0.006763628613000001,4.2135155e-4,0.027918064999999992,1.0404536440626755,73.705637317963,1953.0154802848072
"p[25,32]",0.004318572317182,0.0025311,0.005797307852388744,0.0029369216288999997,1.1505524999999999e-4,0.01459555,1.023128504383402,163.09471912085226,1703.4468536231404
"p[26,32]",0.007151751676715,0.00441174,0.008535428191583788,0.0048802299419999995,2.6435675000000014e-4,0.023297085,1.0282931686515044,213.83918268760058,1946.9935927011245
"p[27,32]",0,0,0,0,0,0,NA,NA,NA
"p[28,32]",0,0,0,0,0,0,NA,NA,NA
"p[29,32]",0,0,0,0,0,0,NA,NA,NA
"p[30,32]",0.007487061893619,0.0045749599999999994,0.008886484832644845,0.005512287526199999,2.2315405e-4,0.022799709999999952,1.0432131193941905,64.88245436974968,1376.9258611758326
"p[31,32]",0.009969028212735,0.00633698,0.010828166339293954,0.007399834512,4.0278375e-4,0.02797514999999999,1.0613653225847388,44.50724225429766,1772.9232181202383
"p[32,32]",0.004501340508288,0.002570125,0.005893741496719915,0.0031866870966,1.1567255000000001e-4,0.014773559999999993,1.0333945785375613,95.6870853509273,1619.2573611133207
"p[33,32]",0.0077180019366525,0.00492772,0.009235115046174896,0.005449704015,2.6210195000000004e-4,0.024784394999999987,1.0256851061451009,149.10777120978764,1807.216385719309
"p[34,32]",0,0,0,0,0,0,NA,NA,NA
"p[35,32]",0,0,0,0,0,0,NA,NA,NA
"p[36,32]",0,0,0,0,0,0,NA,NA,NA
"p[37,32]",0.011940259129769249,0.007505295,0.012796344254723308,0.009148005236999998,3.5481805e-4,0.033015265,1.0667561095037985,40.48743447570055,1645.3373594161726
"p[38,32]",0.018671721796045,0.011514050000000001,0.019221395306913112,0.013355957622,6.956972e-4,0.0493802,1.101607014912458,27.400141256898408,1449.8449509246611
"p[39,32]",0.0089339991999625,0.0048303800000000004,0.010714091028544539,0.006156666999,2.0105505000000005e-4,0.025431754999999893,1.078335529038156,35.222194891917304,1808.238347081117
"p[40,32]",0.0135450292794675,0.00849403,0.015191126514980684,0.010516356081,3.9970350000000007e-4,0.04128022499999999,1.0483579681882393,60.099542365464124,1829.556630912429
"p[41,32]",0,0,0,0,0,0,NA,NA,NA
"p[42,32]",0,0,0,0,0,0,NA,NA,NA
"p[43,32]",0,0,0,0,0,0,NA,NA,NA
"p[44,32]",0.0197764029987475,0.0112773,0.022049988918666608,0.01409315082,4.8782890000000003e-4,0.0653471,1.1038403750058425,26.2883263985738,1692.2393729480855
"p[45,32]",0.0287278973013775,0.016000649999999998,0.03231703812766948,0.019041743447999995,8.748566e-4,0.109032,1.1343058204551215,21.248907582033187,1025.7232258736783
"p[46,32]",0.012738991760135,0.00646528,0.015835442093180132,0.0083351001048,2.410279e-4,0.0426767,1.0973996003728417,28.257271838961508,1444.0898656377256
"p[47,32]",0.0186060517394,0.01118635,0.021095274767349112,0.014192670345,4.6338140000000004e-4,0.05590392499999997,1.0619753690128153,46.43413515811711,1734.540254732508
"p[48,32]",0,0,0,0,0,0,NA,NA,NA
"p[49,32]",0,0,0,0,0,0,NA,NA,NA
"p[50,32]",0,0,0,0,0,0,NA,NA,NA
"p[51,32]",0.0197764029987475,0.0112773,0.022049988918666608,0.01409315082,4.8782890000000003e-4,0.0653471,1.1038403750058425,26.2883263985738,1692.2393729480855
"p[52,32]",0.0287278973013775,0.016000649999999998,0.03231703812766948,0.019041743447999995,8.748566e-4,0.109032,1.1343058204551215,21.248907582033187,1025.7232258736783
"p[53,32]",0.012738991760135,0.00646528,0.015835442093180132,0.0083351001048,2.410279e-4,0.0426767,1.0973996003728417,28.257271838961508,1444.0898656377256
"p[54,32]",0.0186060517394,0.01118635,0.021095274767349112,0.014192670345,4.6338140000000004e-4,0.05590392499999997,1.0619753690128153,46.43413515811711,1734.540254732508
"p[55,32]",0,0,0,0,0,0,NA,NA,NA
"p[56,32]",0,0,0,0,0,0,NA,NA,NA
"p[1,33]",0.03161357287834275,0.0116995,0.05544582228793594,0.0160866933276,2.18581e-4,0.14832319999999993,1.035050103153113,80.28879046684382,20.783932861839048
"p[2,33]",0.02427702634995,0.018281,0.023090502603464347,0.01976550429,1.41708e-4,0.07032212499999999,1.0384109886034,77.50570564194979,14.909390048622386
"p[3,33]",0.005516486514825,0.002670415,0.00831212314205339,0.0036035223105,2.90029e-5,0.021798104999999998,1.0355780452499468,84.46656851072521,17.003559741695238
"p[4,33]",0.0101778535625525,0.005840245,0.01284033182379401,0.0075651117947999995,4.14372e-5,0.03582292499999996,1.0395741623031274,76.09704180040032,15.442642238339497
"p[5,33]",0,0,0,0,0,0,NA,NA,NA
"p[6,33]",0,0,0,0,0,0,NA,NA,NA
"p[7,33]",0,0,0,0,0,0,NA,NA,NA
"p[8,33]",0.0093130826965,0.005379325,0.01258339445398789,0.006217327578000001,7.98011e-5,0.034402074999999976,1.035438103844567,78.78074199741668,15.576781789926205
"p[9,33]",0.015397531705,0.01029635,0.017360482713841136,0.011626178550000001,9.2653e-5,0.05001297999999988,1.0360358507805885,79.59261874184773,15.055974062335295
"p[10,33]",0.00398461352769725,0.00171548,0.006660155086798233,0.0023595808802999996,2.70513e-5,0.016084774999999992,1.030787943303457,97.56810280993938,19.20123056891902
"p[11,33]",0.0061654589151175,0.003074045,0.009327925765835658,0.004117439654999999,1.94752e-5,0.024278659999999976,1.0401751440787914,68.85099990422675,16.019696670978743
"p[12,33]",0,0,0,0,0,0,NA,NA,NA
"p[13,33]",0,0,0,0,0,0,NA,NA,NA
"p[14,33]",0,0,0,0,0,0,NA,NA,NA
"p[15,33]",0.006675372645859,0.00337474,0.009868702759455786,0.004402165572,4.49822e-5,0.025744055,1.03363639489382,87.7652955368023,17.02051098914166
"p[16,33]",0.012742089704905,0.00782544,0.015190887340046245,0.009686137145999998,9.29093e-5,0.04216278499999999,1.0366362046134812,83.14528142825695,15.830287099627535
"p[17,33]",0.00388435564513725,0.0015964,0.0064453769605231194,0.00222403172901,2.80755e-5,0.015240749999999997,1.030348333776944,97.88378412299151,19.80543953518101
